,audio_file,annotation_file,annotation,start_time,end_time,low_f,high_f,View,Low Freq (Hz),Annotation,Selection,Begin Time (s),End Time (s),Channel,High Freq (Hz)
731,./audio_data\Original_data\PIKARU4_20240720_141002.wav,./raven_data\Original_data\PIKARU4_20240720_141002.Table.1.selections.txt,PIKAI,441.39906187,441.552767349,2303.406,4012.384,Spectrogram 1,,,7,,,1,
732,./audio_data\Original_data\PIKARU4_20240722_113002.wav,./raven_data\Original_data\PIKARU4_20240722_113002.Table.1.selections.txt,PIKA?,142.098375285,142.171755518,1783.282,3269.35,Spectrogram 1,,,1,,,1,
733,./audio_data\Original_data\PIKARU4_20240722_113002.wav,./raven_data\Original_data\PIKARU4_20240722_113002.Table.1.selections.txt,PIKA?,135.730194061,135.79623627,1857.585,2897.833,Spectrogram 1,,,2,,,1,
734,./audio_data\Original_data\PIKARU4_20240722_113002.wav,./raven_data\Original_data\PIKARU4_20240722_113002.Table.1.selections.txt,PIKA?,150.227682103,150.303508344,1783.282,3046.44,Spectrogram 1,,,3,,,1,
735,./audio_data\Original_data\PIKARU4_20240722_113002.wav,./raven_data\Original_data\PIKARU4_20240722_113002.Table.1.selections.txt,PIKA,548.457314826,548.560047152,1708.978,3492.26,Spectrogram 1,,,4,,,1,
736,./audio_data\Original_data\PIKARU4_20240722_113002.wav,./raven_data\Original_data\PIKARU4_20240722_113002.Table.1.selections.txt,PIKA,553.332208308,553.415372572,1783.282,3269.35,Spectrogram 1,,,5,,,1,
737,./audio_data\Original_data\PIKARU4_20240722_113002.wav,./raven_data\Original_data\PIKARU4_20240722_113002.Table.1.selections.txt,PIKA,557.901350819,557.97717706,1857.585,3195.046,Spectrogram 1,,,6,,,1,
738,./audio_data\Original_data\PIKARU4_20240722_113002.wav,./raven_data\Original_data\PIKARU4_20240722_113002.Table.1.selections.txt,PIKAI,563.960112061,564.053060356,2229.102,3566.563,Spectrogram 1,,,7,,,1,
739,./audio_data\Original_data\PIKARU4_20240722_113002.wav,./raven_data\Original_data\PIKARU4_20240722_113002.Table.1.selections.txt,PIKA,568.450105924,568.538314947,1857.585,3492.26,Spectrogram 1,,,8,,,1,
740,./audio_data\Original_data\PIKARU4_20240722_113002.wav,./raven_data\Original_data\PIKARU4_20240722_113002.Table.1.selections.txt,PIKA,572.51636891,572.611496288,2006.192,3492.26,Spectrogram 1,,,9,,,1,
741,./audio_data\Original_data\PIKARU4_20240722_113002.wav,./raven_data\Original_data\PIKARU4_20240722_113002.Table.1.selections.txt,PIKA,577.220850119,577.303870376,2006.192,3566.563,Spectrogram 1,,,10,,,1,
742,./audio_data\Original_data\PIKARU4_20240722_113002.wav,./raven_data\Original_data\PIKARU4_20240722_113002.Table.1.selections.txt,PIKA,581.326893645,581.430668966,1857.585,3640.867,Spectrogram 1,,,11,,,1,
743,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA,8.079832212,8.169770823,1708.978,3559.322,Spectrogram 1,,,1,,,1,
744,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA?,27.185319964,27.258902554,1188.854,2972.136,Spectrogram 1,,,2,,,1,
745,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKAI,100.705260113,100.768319808,1830.508,3559.322,Spectrogram 1,,,3,,,1,
746,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA,105.154171394,105.221299457,1932.203,3559.322,Spectrogram 1,,,4,,,1,
747,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA,110.371978132,110.4635164,1728.814,3762.712,Spectrogram 1,,,5,,,1,
748,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKAI,113.743755105,113.806814801,1830.508,3457.627,Spectrogram 1,,,6,,,1,
749,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKAI,124.694975164,124.784155041,1708.978,3343.653,Spectrogram 1,,,7,,,1,
750,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA,145.574510436,145.650612338,1728.814,3559.322,Spectrogram 1,,,8,,,1,
751,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA,147.949645987,148.048607632,1728.814,3640.867,Spectrogram 1,,,9,,,1,
752,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA,151.623580746,151.705877855,1932.203,3789.474,Spectrogram 1,,,10,,,1,
753,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA,154.867921073,154.953269458,1857.585,3715.17,Spectrogram 1,,,11,,,1,
754,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA,159.337744865,159.431142653,1857.585,3789.474,Spectrogram 1,,,12,,,1,
755,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA,164.022721838,164.080402129,1931.889,3566.563,Spectrogram 1,,,13,,,1,
756,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA,167.357680996,167.457355999,1932.203,3640.867,Spectrogram 1,,,15,,,1,
757,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA,170.838390488,170.927807241,2033.898,3762.712,Spectrogram 1,,,16,,,1,
758,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA,177.848972509,177.948766794,1932.203,3762.712,Spectrogram 1,,,17,,,1,
759,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKA,182.837148538,182.929205185,2033.898,3661.017,Spectrogram 1,,,18,,,1,
760,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKAI,242.799108618,242.879472777,1830.508,3254.237,Spectrogram 1,,,19,,,1,
761,./audio_data\Original_data\PIKARU4_20240724_192002.wav,./raven_data\Original_data\PIKARU4_20240724_192002.Table.1.selections.txt,PIKAI,249.029870256,249.10310087,1728.814,3355.932,Spectrogram 1,,,20,,,1,
762,./audio_data\Original_data\PIKARU5_20240719_150002.wav,./raven_data\Original_data\PIKARU5_20240719_150002.Table.1.selections.txt,PIKA,163.12425806,163.236774418,2303.406,4160.991,Spectrogram 1,,,1,,,1,
763,./audio_data\Original_data\PIKARU5_20240726_142002.wav,./raven_data\Original_data\PIKARU5_20240726_142002.Table.1.selections.txt,PIKA,4.666121297,4.753094974,1634.675,2972.136,Spectrogram 1,,,1,,,1,
764,./audio_data\Original_data\PIKARU5_20240726_142002.wav,./raven_data\Original_data\PIKARU5_20240726_142002.Table.1.selections.txt,PIKA,269.841046634,269.950363902,1411.765,2897.833,Spectrogram 1,,,2,,,1,
765,./audio_data\Original_data\PIKARU5_20240726_142002.wav,./raven_data\Original_data\PIKARU5_20240726_142002.Table.1.selections.txt,PIKA,313.242878942,313.323428509,1728.814,3195.046,Spectrogram 1,,,3,,,1,
766,./audio_data\Original_data\PIKARU5_20240727_094002.wav,./raven_data\Original_data\PIKARU5_20240727_094002.Table.1.selections.txt,PIKA,143.263068791,143.343706521,2452.012,4235.294,Spectrogram 1,,,1,,,1,
767,./audio_data\Original_data\PIKARU5_20240727_094002.wav,./raven_data\Original_data\PIKARU5_20240727_094002.Table.1.selections.txt,PIKA,173.7334352,173.81407293,2440.678,4458.204,Spectrogram 1,,,2,,,1,
768,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,32.646941441,32.742335744,1931.48,3343.245,Spectrogram 1,,,1,,,1,
769,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,43.839797229,43.920515486,1634.675,2674.923,Spectrogram 1,,,2,,,1,
770,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,168.456554995,168.622883523,1560.372,3343.653,Spectrogram 1,,,3,,,1,
771,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,316.329954621,316.409666289,1783.282,3195.046,Spectrogram 1,,,4,,,1,
772,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,322.026065295,322.09870802,1634.675,2972.136,Spectrogram 1,,,5,,,1,
773,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,374.342663679,374.449898178,1931.889,3269.35,Spectrogram 1,,,6,,,1,
774,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,382.509781425,382.592801682,2303.406,3863.777,Spectrogram 1,,,7,,,1,
775,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,387.224640166,387.338793019,2303.406,4012.384,Spectrogram 1,,,8,,,1,
776,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,391.050490326,391.147347292,2080.495,3269.35,Spectrogram 1,,,9,,,1,
777,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,402.597224351,402.69062214,1857.585,3269.35,Spectrogram 1,,,10,,,1,
778,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,406.357350141,406.433452043,1857.585,3046.44,Spectrogram 1,,,11,,,1,
779,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,410.345781637,410.449556957,1783.282,3195.046,Spectrogram 1,,,12,,,1,
780,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,416.141633302,416.259245333,1857.585,3492.26,Spectrogram 1,,,13,,,1,
781,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,420.105850556,420.240758473,1931.889,3269.35,Spectrogram 1,,,14,,,1,
782,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,425.135494437,425.260024822,2080.495,3566.563,Spectrogram 1,,,15,,,1,
783,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,429.736200325,429.86073071,1931.889,3566.563,Spectrogram 1,,,16,,,1,
784,./audio_data\Original_data\PIKARU6_20240719_120002.wav,./raven_data\Original_data\PIKARU6_20240719_120002.Table.1.selections.txt,PIKA,512.822181321,512.901742401,1931.889,3343.653,Spectrogram 1,,,17,,,1,
785,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,101.091845807,101.192161951,1887.64,3033.708,Spectrogram 1,,,1,,,1,
786,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKAI,119.377057329,119.49466936,1955.056,2831.461,Spectrogram 1,,,2,,,1,
787,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,123.984681572,124.067701829,1955.056,3101.124,Spectrogram 1,,,3,,,1,
788,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,173.042734884,173.12575514,2292.135,3303.371,Spectrogram 1,,,4,,,1,
789,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,216.877430383,216.963909817,2022.472,3168.539,Spectrogram 1,,,5,,,1,
790,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,223.830376875,223.927233841,2089.888,3303.371,Spectrogram 1,,,6,,,1,
791,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,238.379370597,238.47968674,2089.888,3303.371,Spectrogram 1,,,7,,,1,
792,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,242.879760341,242.980076485,2022.472,3303.371,Spectrogram 1,,,8,,,1,
793,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,247.490843761,247.611914969,2022.472,3168.539,Spectrogram 1,,,9,,,1,
794,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,386.006682766,386.0931622,1887.64,3370.787,Spectrogram 1,,,10,,,1,
795,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,391.278469061,391.368407673,2022.472,3707.865,Spectrogram 1,,,11,,,1,
796,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,396.299793931,396.39319172,2089.888,3505.618,Spectrogram 1,,,13,,,1,
797,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,396.652630022,396.721813569,1280.899,2292.135,Spectrogram 1,,,14,,,1,
798,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,402.18385462,402.270334054,2089.888,3573.034,Spectrogram 1,,,15,,,1,
799,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,409.095290984,409.195607127,1955.056,3707.865,Spectrogram 1,,,16,,,1,
800,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,464.210363852,464.296843286,2089.888,3573.034,Spectrogram 1,,,17,,,1,
801,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKAI,473.346051258,473.429071515,2426.966,3370.787,Spectrogram 1,,,18,,,1,
802,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,481.395556974,481.482036408,2224.719,3438.202,Spectrogram 1,,,19,,,1,
803,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,487.992208198,488.071769277,2022.472,3438.202,Spectrogram 1,,,20,,,1,
804,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,504.700034844,504.793432633,2157.303,3573.034,Spectrogram 1,,,21,,,1,
805,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,517.637358169,517.720378425,1820.225,3168.539,Spectrogram 1,,,22,,,1,
806,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,518.346489527,518.432968961,1887.64,3370.787,Spectrogram 1,,,23,,,1,
807,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKAI,523.01983814,523.102858396,2224.719,3303.371,Spectrogram 1,,,24,,,1,
808,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKAI,556.591154413,556.684552202,1348.315,2966.292,Spectrogram 1,,,25,,,1,
809,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,569.051111262,569.165264115,1415.73,3033.708,Spectrogram 1,,,26,,,1,
810,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKA,574.596172569,574.675733648,1415.73,2494.382,Spectrogram 1,,,27,,,1,
811,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKAI,578.877151375,578.967089986,1483.146,2359.551,Spectrogram 1,,,28,,,1,
812,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKAI,582.270604365,582.353624621,2561.798,4044.944,Spectrogram 1,,,29,,,1,
813,./audio_data\Original_data\PIKARU6_20240721_140002.wav,./raven_data\Original_data\PIKARU6_20240721_140002.Table.1.selections.txt,PIKAI,585.77475103,585.857771287,2966.292,4112.36,Spectrogram 1,,,30,,,1,
814,./audio_data\Original_data\PIKARU6_20240724_135002.wav,./raven_data\Original_data\PIKARU6_20240724_135002.Table.1.selections.txt,PIKAI,23.18130549,23.230693579,3152.542,4576.271,Spectrogram 1,,,1,,,1,
815,./audio_data\Original_data\PIKARU6_20240724_135002.wav,./raven_data\Original_data\PIKARU6_20240724_135002.Table.1.selections.txt,PIKA,139.179852007,139.293261692,1627.119,3559.322,Spectrogram 1,,,2,,,1,
816,./audio_data\Original_data\PIKARU6_20240724_135002.wav,./raven_data\Original_data\PIKARU6_20240724_135002.Table.1.selections.txt,PIKA,167.506664666,167.596294901,1728.814,3254.237,Spectrogram 1,,,3,,,1,
817,./audio_data\Original_data\PIKARU6_20240724_135002.wav,./raven_data\Original_data\PIKARU6_20240724_135002.Table.1.selections.txt,PIKAI,168.461501047,168.505401571,2135.593,3762.712,Spectrogram 1,,,4,,,1,
818,./audio_data\Original_data\PIKARU6_20240724_135002.wav,./raven_data\Original_data\PIKARU6_20240724_135002.Table.1.selections.txt,PIKA,177.279104071,177.355929987,1830.508,3152.542,Spectrogram 1,,,5,,,1,
819,./audio_data\Original_data\PIKARU6_20240724_135002.wav,./raven_data\Original_data\PIKARU6_20240724_135002.Table.1.selections.txt,PIKA,186.977461343,187.06526239,1932.203,4067.797,Spectrogram 1,,,6,,,1,
820,./audio_data\Original_data\PIKARU6_20240724_135002.wav,./raven_data\Original_data\PIKARU6_20240724_135002.Table.1.selections.txt,PIKA,193.529614445,193.635707377,2237.288,3864.407,Spectrogram 1,,,7,,,1,
821,./audio_data\Original_data\PIKARU6_20240724_135002.wav,./raven_data\Original_data\PIKARU6_20240724_135002.Table.1.selections.txt,PIKA,198.706217818,198.806823184,1932.203,4067.797,Spectrogram 1,,,8,,,1,
822,./audio_data\Original_data\PIKARU6_20240724_135002.wav,./raven_data\Original_data\PIKARU6_20240724_135002.Table.1.selections.txt,PIKA,205.399218432,205.507140552,2033.898,4067.797,Spectrogram 1,,,9,,,1,
823,./audio_data\Original_data\PIKARU6_20240724_135002.wav,./raven_data\Original_data\PIKARU6_20240724_135002.Table.1.selections.txt,PIKA,303.645735161,303.720754192,1627.119,3457.627,Spectrogram 1,,,10,,,1,
